gaiadr2_id,ra,dec,e_ra,e_dec,pmRA,pmDE,epoch_yr,time_bjd,airmass,mag_g,emag_g,mag_r,emag_r,mag_i,emag_i,mag_z,emag_z,obs_mag_g,obs_emag_g,obs_mag_r,obs_emag_r,obs_mag_i,obs_emag_i,obs_mag_z,obs_emag_z,time_from_midnight
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.6724125287,1.009940328291142,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.475888774107615,0.003283892113350857,-14.695126699376246,0.003217594670056661,-13.921818718710828,0.0034099318309953725,-13.395918472608715,0.001804392264526482,1.0893599465489388
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.682412214,1.0037795051535177,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.476835835684682,0.003081832956647328,-14.694771179021833,0.004338805750633158,-13.920337735651916,0.004076056428317007,-13.396306924982376,0.0024388030953576556,1.3108198642730713
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.6924228333,1.0011335593907933,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.478194729264349,0.00446199872794643,-14.69607228808243,0.005914793091198215,-13.922924603074591,0.004271308666332702,-13.396653113829563,0.0030428270113634246,1.5695196501910686
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.7024298375,1.0019365442440977,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.479753081598215,0.003526641288953199,-14.696666189276248,0.00612974810237207,-13.924359809271685,0.0037173545196601066,-13.399084159340642,0.003137937188713498,1.791804101318121
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.7124189907,1.0062175276044096,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.482764897672624,0.0038130864786205007,-14.699469975713896,0.0045360539347774065,-13.926594176950871,0.0042439454104759985,-13.400303049694433,0.0022390451620978333,2.0491699799895287
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.722405439,1.0140181392831242,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.483691345787026,0.003413760987135834,-14.699585918467232,0.0043152028582846245,-13.927760207533774,0.0038518841875565023,-13.401162176318904,0.0033945769808245278,2.2720762565732002
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.7323825955,1.025486486740976,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.48454633811178,0.0018939099787605644,-14.702432276299797,0.00305167705361307,-13.930754391964514,0.002222601939172593,-13.404866683896639,0.0030270827535643346,2.5277238339185715
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.742372018,1.0408230208761464,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.477536821392773,0.009823122934910571,-14.695520277804286,0.0129226949819211,-13.930356549072552,0.0030888722863171,-13.37904881996127,0.020912086394434887,2.7522831559181213
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.752364858,1.0603264680675086,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.465936129213837,0.010406320744205343,-14.684379394688587,0.014020918340062522,-13.922691091055892,0.008547945774694234,-13.37121443421601,0.015671460477036242,3.0065280273556696
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.762347805,1.0842983353024085,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.421241328141368,0.020419848997372935,-14.648080260577451,0.0186402149589726,-13.878083471149719,0.017262344221140823,-13.342890449183935,0.016708849182263043,3.2327365614473806
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.772329924,1.1132592464859943,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.438057062414424,0.009744871799223656,-14.668808920434273,0.010086273647857868,-13.900217712530647,0.010370716526555124,-13.372502228107997,0.008297453406897096,3.4845137782394873
4.083150710237259e+18,290.81428939619,-20.20076653274,0.0,0.0,14.379,-9.03,2015.5,2460479.7824250124,1.1482069994696504,12.288921899223327,0.006496922360353569,11.899324522590637,0.0041593270513291545,11.779459857654572,0.009409569226391648,11.760312747192383,0.0038897300878675623,-13.414942221126264,0.022690200196764314,-14.64912689486211,0.021225456185368852,-13.88154640257874,0.02281612014905388,-13.353822751972109,0.020388542285929463,3.7149783745408045
